16.5348 	INFO 	Loaded monitor calibration from ['2025_08_12 09:11']
16.5559 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
17.1276 	INFO 	Using renderer 'AMD Radeon(TM) Graphics' for graphics
17.1276 	INFO 	OpenGL version supported by driver is 4..
17.3091 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001D2CD2B8AC0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001D2CD2B8A60>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001D2CD36E320>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
17.3093 	EXP 	window1: backgroundImage = ''
17.3093 	EXP 	window1: backgroundFit = 'none'
17.8700 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
17.8702 	EXP 	window1: recordFrameIntervals = False
18.3490 	EXP 	window1: recordFrameIntervals = True
18.5314 	EXP 	Screen (0) actual frame rate measured at 60.01Hz
18.5314 	EXP 	window1: recordFrameIntervals = False
18.5924 	INFO 	keyboard.Keyboard is using ptb backend.
18.5927 	INFO 	keyboard.Keyboard is using ptb backend.
18.5927 	EXP 	Stroop task second_exp: status = STARTED
18.6979 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Welcome ', units='height', win=Window(...), wrapWidth=1)
18.7060 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
18.7079 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
18.7174 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Thank you', units='height', win=Window(...), wrapWidth=1)
0.0382 	EXP 	text_2: autoDraw = True
1.0242 	EXP 	Imported condd.xlsx as conditions, 4 conditions, 4 params
1.0329 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'word': 'BLUE', 'colour': 'blue', 'stimulus_condition': 'C', 'correct_response': 'b', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
1.0932 	EXP 	text_2: autoDraw = False
1.0932 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
1.0932 	EXP 	text: height = np.float64(0.05)
1.0932 	EXP 	text: height = np.float64(0.05)
1.0932 	EXP 	text: height = np.float64(0.05)
1.0932 	EXP 	text: text = 'BLUE'
1.0932 	EXP 	fixation: autoDraw = True
1.5149 	INFO 	Keyboard events cleared
1.5148 	EXP 	fixation: autoDraw = False
1.5148 	EXP 	text: autoDraw = True
2.1177 	DATA 	Keypress: b
2.3044 	EXP 	Device response: <KeyPress from None: t=2.116843700001482, value=b, duration=None>
2.3046 	EXP 	Device response: <KeyPress from None: t=2.116843700001482, value=b, duration=0.1410533000016585>
2.3048 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'word': 'RED', 'colour': 'red', 'stimulus_condition': 'C', 'correct_response': 'r', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
2.3171 	EXP 	fixation: autoDraw = False
2.3171 	EXP 	text: autoDraw = False
2.3171 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
2.3171 	EXP 	text: height = np.float64(0.05)
2.3171 	EXP 	text: height = np.float64(0.05)
2.3171 	EXP 	text: height = np.float64(0.05)
2.3171 	EXP 	text: text = 'RED'
2.3171 	EXP 	fixation: autoDraw = True
2.8059 	INFO 	Keyboard events cleared
2.8058 	EXP 	fixation: autoDraw = False
2.8058 	EXP 	text: autoDraw = True
3.5570 	EXP 	Device response: <KeyPress from None: t=3.5497663999558426, value=r, duration=None>
3.5573 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'word': 'BLUE', 'colour': 'red', 'stimulus_condition': 'I', 'correct_response': 'r', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
3.5607 	DATA 	Keypress: r
3.5730 	EXP 	fixation: autoDraw = False
3.5730 	EXP 	text: autoDraw = False
3.5730 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
3.5730 	EXP 	text: height = np.float64(0.05)
3.5730 	EXP 	text: height = np.float64(0.05)
3.5730 	EXP 	text: height = np.float64(0.05)
3.5730 	EXP 	text: text = 'BLUE'
3.5730 	EXP 	fixation: autoDraw = True
3.7068 	EXP 	Device response: <KeyPress from None: t=3.5497663999558426, value=r, duration=0.1426050000009127>
4.0565 	INFO 	Keyboard events cleared
4.0564 	EXP 	fixation: autoDraw = False
4.0564 	EXP 	text: autoDraw = True
5.0057 	EXP 	Device response: <KeyPress from None: t=4.999901500006672, value=r, duration=None>
5.0060 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'word': 'RED', 'colour': 'blue', 'stimulus_condition': 'I', 'correct_response': 'b', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
5.0096 	DATA 	Keypress: r
5.0207 	EXP 	fixation: autoDraw = False
5.0207 	EXP 	text: autoDraw = False
5.0207 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
5.0207 	EXP 	text: height = np.float64(0.05)
5.0207 	EXP 	text: height = np.float64(0.05)
5.0207 	EXP 	text: height = np.float64(0.05)
5.0207 	EXP 	text: text = 'RED'
5.0207 	EXP 	fixation: autoDraw = True
5.1399 	EXP 	Device response: <KeyPress from None: t=4.999901500006672, value=r, duration=0.13672469998709857>
5.5058 	INFO 	Keyboard events cleared
5.5057 	EXP 	fixation: autoDraw = False
5.5057 	EXP 	text: autoDraw = True
7.0230 	EXP 	Device response: <KeyPress from None: t=7.013750299985986, value=b, duration=None>
7.0233 	EXP 	New trial (rep=1, index=0): <Trial 4 (0 in rep 1) data={'word': 'RED', 'colour': 'red', 'stimulus_condition': 'C', 'correct_response': 'r', 'thisN': 4, 'thisTrialN': 0, 'thisRepN': 1}>
7.0245 	DATA 	Keypress: b
7.0392 	EXP 	fixation: autoDraw = False
7.0392 	EXP 	text: autoDraw = False
7.0392 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
7.0392 	EXP 	text: text = 'RED'
7.0392 	EXP 	fixation: autoDraw = True
7.1565 	EXP 	Device response: <KeyPress from None: t=7.013750299985986, value=b, duration=0.14139290002640337>
7.5233 	INFO 	Keyboard events cleared
7.5231 	EXP 	fixation: autoDraw = False
7.5231 	EXP 	text: autoDraw = True
8.3240 	EXP 	Device response: <KeyPress from None: t=8.311506099998951, value=r, duration=None>
8.3244 	EXP 	New trial (rep=1, index=1): <Trial 5 (1 in rep 1) data={'word': 'BLUE', 'colour': 'blue', 'stimulus_condition': 'C', 'correct_response': 'b', 'thisN': 5, 'thisTrialN': 1, 'thisRepN': 1}>
8.3275 	DATA 	Keypress: r
8.3395 	EXP 	fixation: autoDraw = False
8.3395 	EXP 	text: autoDraw = False
8.3395 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
8.3395 	EXP 	text: height = np.float64(0.05)
8.3395 	EXP 	text: height = np.float64(0.05)
8.3395 	EXP 	text: height = np.float64(0.05)
8.3395 	EXP 	text: text = 'BLUE'
8.3395 	EXP 	fixation: autoDraw = True
8.4398 	EXP 	Device response: <KeyPress from None: t=8.311506099998951, value=r, duration=0.1275002000038512>
8.8397 	INFO 	Keyboard events cleared
8.8395 	EXP 	fixation: autoDraw = False
8.8395 	EXP 	text: autoDraw = True
9.6076 	EXP 	Device response: <KeyPress from None: t=9.603526699997019, value=b, duration=None>
9.6080 	EXP 	New trial (rep=1, index=2): <Trial 6 (2 in rep 1) data={'word': 'RED', 'colour': 'blue', 'stimulus_condition': 'I', 'correct_response': 'b', 'thisN': 6, 'thisTrialN': 2, 'thisRepN': 1}>
9.6114 	DATA 	Keypress: b
9.6228 	EXP 	fixation: autoDraw = False
9.6228 	EXP 	text: autoDraw = False
9.6228 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
9.6228 	EXP 	text: height = np.float64(0.05)
9.6228 	EXP 	text: height = np.float64(0.05)
9.6228 	EXP 	text: height = np.float64(0.05)
9.6228 	EXP 	text: text = 'RED'
9.6228 	EXP 	fixation: autoDraw = True
9.7558 	EXP 	Device response: <KeyPress from None: t=9.603526699997019, value=b, duration=0.13686769997002557>
10.1230 	INFO 	Keyboard events cleared
10.1228 	EXP 	fixation: autoDraw = False
10.1228 	EXP 	text: autoDraw = True
11.0065 	EXP 	Device response: <KeyPress from None: t=11.00543869996909, value=b, duration=None>
11.0068 	EXP 	New trial (rep=1, index=3): <Trial 7 (3 in rep 1) data={'word': 'BLUE', 'colour': 'red', 'stimulus_condition': 'I', 'correct_response': 'r', 'thisN': 7, 'thisTrialN': 3, 'thisRepN': 1}>
11.0103 	DATA 	Keypress: b
11.0233 	EXP 	fixation: autoDraw = False
11.0233 	EXP 	text: autoDraw = False
11.0233 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
11.0233 	EXP 	text: height = np.float64(0.05)
11.0233 	EXP 	text: height = np.float64(0.05)
11.0233 	EXP 	text: height = np.float64(0.05)
11.0233 	EXP 	text: text = 'BLUE'
11.0233 	EXP 	fixation: autoDraw = True
11.1732 	EXP 	Device response: <KeyPress from None: t=11.00543869996909, value=b, duration=0.15224010002566501>
11.5067 	INFO 	Keyboard events cleared
11.5066 	EXP 	fixation: autoDraw = False
11.5066 	EXP 	text: autoDraw = True
12.2743 	DATA 	Keypress: r
12.2903 	EXP 	Device response: <KeyPress from None: t=12.273626499983948, value=r, duration=None>
12.2905 	EXP 	New trial (rep=2, index=0): <Trial 8 (0 in rep 2) data={'word': 'BLUE', 'colour': 'red', 'stimulus_condition': 'I', 'correct_response': 'r', 'thisN': 8, 'thisTrialN': 0, 'thisRepN': 2}>
12.3061 	EXP 	fixation: autoDraw = False
12.3061 	EXP 	text: autoDraw = False
12.3061 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
12.3061 	EXP 	text: text = 'BLUE'
12.3061 	EXP 	fixation: autoDraw = True
12.3893 	EXP 	Device response: <KeyPress from None: t=12.273626499983948, value=r, duration=0.11187470000004396>
12.7901 	INFO 	Keyboard events cleared
12.7899 	EXP 	fixation: autoDraw = False
12.7899 	EXP 	text: autoDraw = True
13.4071 	EXP 	Device response: <KeyPress from None: t=13.39406689995667, value=r, duration=None>
13.4074 	EXP 	New trial (rep=2, index=1): <Trial 9 (1 in rep 2) data={'word': 'BLUE', 'colour': 'blue', 'stimulus_condition': 'C', 'correct_response': 'b', 'thisN': 9, 'thisTrialN': 1, 'thisRepN': 2}>
13.4088 	DATA 	Keypress: r
13.4230 	EXP 	fixation: autoDraw = False
13.4230 	EXP 	text: autoDraw = False
13.4230 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
13.4230 	EXP 	text: text = 'BLUE'
13.4230 	EXP 	fixation: autoDraw = True
13.5225 	EXP 	Device response: <KeyPress from None: t=13.39406689995667, value=r, duration=0.12418690003687516>
13.9232 	INFO 	Keyboard events cleared
13.9230 	EXP 	fixation: autoDraw = False
13.9230 	EXP 	text: autoDraw = True
14.5903 	EXP 	Device response: <KeyPress from None: t=14.575090199999977, value=b, duration=None>
14.5906 	EXP 	New trial (rep=2, index=2): <Trial 10 (2 in rep 2) data={'word': 'RED', 'colour': 'blue', 'stimulus_condition': 'I', 'correct_response': 'b', 'thisN': 10, 'thisTrialN': 2, 'thisRepN': 2}>
14.5935 	DATA 	Keypress: b
14.6061 	EXP 	fixation: autoDraw = False
14.6061 	EXP 	text: autoDraw = False
14.6061 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
14.6061 	EXP 	text: height = np.float64(0.05)
14.6061 	EXP 	text: height = np.float64(0.05)
14.6061 	EXP 	text: height = np.float64(0.05)
14.6061 	EXP 	text: text = 'RED'
14.6061 	EXP 	fixation: autoDraw = True
14.7232 	EXP 	Device response: <KeyPress from None: t=14.575090199999977, value=b, duration=0.14704859995981678>
15.0893 	INFO 	Keyboard events cleared
15.0891 	EXP 	fixation: autoDraw = False
15.0891 	EXP 	text: autoDraw = True
16.7230 	EXP 	Device response: <KeyPress from None: t=16.707820200012065, value=b, duration=None>
