30.6790 	INFO 	Loaded monitor calibration from ['2025_08_12 09:11']
30.7030 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
31.0193 	INFO 	Using renderer 'AMD Radeon(TM) Graphics' for graphics
31.0194 	INFO 	OpenGL version supported by driver is 4..
31.0812 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000259D8FC4AC0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000259D8FC4A60>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000259D9082320>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
31.0814 	EXP 	window1: backgroundImage = ''
31.0814 	EXP 	window1: backgroundFit = 'none'
31.6603 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
31.6604 	EXP 	window1: recordFrameIntervals = False
31.9842 	EXP 	window1: recordFrameIntervals = True
32.1664 	EXP 	Screen (0) actual frame rate measured at 60.50Hz
32.1665 	EXP 	window1: recordFrameIntervals = False
32.2135 	INFO 	keyboard.Keyboard is using ptb backend.
32.2138 	INFO 	keyboard.Keyboard is using ptb backend.
32.2138 	EXP 	Stroop task second_exp: status = STARTED
32.2883 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Welcome ', units='height', win=Window(...), wrapWidth=1)
32.2946 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
32.2957 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
32.3042 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Thank you', units='height', win=Window(...), wrapWidth=1)
0.0193 	EXP 	text_2: autoDraw = True
1.0128 	EXP 	Imported condd.xlsx as conditions, 4 conditions, 4 params
1.0176 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'word': 'BLUE', 'colour': 'blue', 'stimulus_condition': 'C', 'correct_response': 'b', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
1.0336 	EXP 	text_2: autoDraw = False
1.0336 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
1.0336 	EXP 	text: height = np.float64(0.05)
1.0336 	EXP 	text: height = np.float64(0.05)
1.0336 	EXP 	text: height = np.float64(0.05)
1.0336 	EXP 	text: text = 'BLUE'
1.0336 	EXP 	fixation: autoDraw = True
1.5048 	INFO 	Keyboard events cleared
1.5046 	EXP 	fixation: autoDraw = False
1.5046 	EXP 	text: autoDraw = True
2.0799 	EXP 	Device response: <KeyPress from None: t=2.061505699995905, value=b, duration=None>
2.0803 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'word': 'RED', 'colour': 'blue', 'stimulus_condition': 'I', 'correct_response': 'b', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
2.0863 	DATA 	Keypress: b
2.0935 	EXP 	fixation: autoDraw = False
2.0935 	EXP 	text: autoDraw = False
2.0935 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
2.0935 	EXP 	text: height = np.float64(0.05)
2.0935 	EXP 	text: height = np.float64(0.05)
2.0935 	EXP 	text: height = np.float64(0.05)
2.0935 	EXP 	text: text = 'RED'
2.0935 	EXP 	fixation: autoDraw = True
2.1720 	EXP 	Device response: <KeyPress from None: t=2.061505699995905, value=b, duration=0.10470920003717765>
2.5897 	INFO 	Keyboard events cleared
2.5895 	EXP 	fixation: autoDraw = False
2.5895 	EXP 	text: autoDraw = True
3.9070 	EXP 	Device response: <KeyPress from None: t=3.900123400031589, value=b, duration=None>
3.9074 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'word': 'BLUE', 'colour': 'red', 'stimulus_condition': 'I', 'correct_response': 'r', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
3.9104 	DATA 	Keypress: b
3.9213 	EXP 	fixation: autoDraw = False
3.9213 	EXP 	text: autoDraw = False
3.9213 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
3.9213 	EXP 	text: height = np.float64(0.05)
3.9213 	EXP 	text: height = np.float64(0.05)
3.9213 	EXP 	text: height = np.float64(0.05)
