14.6070 	INFO 	Loaded monitor calibration from ['2025_08_12 09:11']
14.6252 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
15.3696 	INFO 	Using renderer 'AMD Radeon(TM) Graphics' for graphics
15.3697 	INFO 	OpenGL version supported by driver is 4..
15.4674 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002143FFEE230>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002143FFEE1D0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000214400A3A90>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
15.4675 	EXP 	window1: backgroundImage = ''
15.4675 	EXP 	window1: backgroundFit = 'none'
15.9745 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
15.9746 	EXP 	window1: recordFrameIntervals = False
16.1658 	EXP 	window1: recordFrameIntervals = True
16.3492 	EXP 	Screen (0) actual frame rate measured at 60.18Hz
16.3493 	EXP 	window1: recordFrameIntervals = False
16.4135 	INFO 	keyboard.Keyboard is using ptb backend.
16.4137 	INFO 	keyboard.Keyboard is using ptb backend.
16.4138 	INFO 	keyboard.Keyboard is using ptb backend.
16.4138 	EXP 	cueing_task_exp: status = STARTED
16.5932 	EXP 	Created welcome_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='welcome_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
16.6008 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
